timestamp,asset_id,temperature,pressure,vibration,current,failure
2024-01-01 00:00:00,Boiler-3,75.48521627944827,101.32610329437772,0.36489256337919784,11.000480938873139,0
2024-01-01 01:00:00,Pump-1,66.69049883588963,122.16295121582893,0.367754204325643,8.932799387121666,1
2024-01-01 02:00:00,Boiler-3,77.70456825779839,82.87466328799742,0.5481866061718491,12.441642597626096,0
2024-01-01 03:00:00,Boiler-3,74.49761890550863,97.09510811080423,0.5547264797377967,8.24645243757631,0
2024-01-01 04:00:00,Pump-1,72.6105195313359,89.24766519095793,0.5548883835317364,13.424080568035786,0
2024-01-01 05:00:00,Pump-1,65.92436337958402,72.0019507439041,0.4745044206446302,6.504726980343477,0
2024-01-01 06:00:00,Boiler-3,69.23228669431667,98.7597897123595,0.48745457399971,10.869540129113782,0
2024-01-01 07:00:00,Compressor-2,82.55391225825755,98.17378737425075,0.5327879524159358,10.950861365053246,0
2024-01-01 08:00:00,Boiler-3,80.00917187624381,122.70174614863197,0.508589300629333,8.408885864118236,0
2024-01-01 09:00:00,Boiler-3,65.22444755201448,109.46217526832166,0.2780699627252465,10.848787875722024,0
2024-01-01 10:00:00,Boiler-3,75.99332305429226,84.63719763506192,0.47702003694248063,12.559037339520318,0
2024-01-01 11:00:00,Boiler-3,82.5138712337179,127.81138849501282,0.41485935657396866,5.566362321291871,0
2024-01-01 12:00:00,Pump-1,58.305947188786284,118.31550543288029,0.5175211418908512,11.005489614981629,0
2024-01-01 13:00:00,Boiler-3,80.43360192379934,108.73146555202923,0.7985259002603411,5.013458359339845,0
2024-01-01 14:00:00,Compressor-2,68.37376241054153,96.60273851725252,0.5367481665474304,8.068670392953583,0
2024-01-01 15:00:00,Pump-1,80.70598668593159,85.60841144914781,0.4686470313827602,13.25833272980189,0
2024-01-01 16:00:00,Compressor-2,67.36740843457483,94.4168983589342,0.5921801501977252,8.836435933215892,0
2024-01-01 17:00:00,Compressor-2,56.95117899335481,116.33122929556279,0.5482687887209212,7.652240071182055,0
2024-01-01 18:00:00,Compressor-2,58.72457562116837,128.26879458901914,0.5420094490451841,9.604124542030636,0
2024-01-01 19:00:00,Compressor-2,75.48084946661382,123.14865292408284,0.5606850593215671,14.135812676327104,0
2024-01-01 20:00:00,Pump-1,77.59722501721483,92.6672586732059,0.7056543564829542,6.336635505587948,0
2024-01-01 21:00:00,Pump-1,65.95683374895592,83.20573850066484,0.3869111564674084,7.897380176721311,0
2024-01-01 22:00:00,Compressor-2,81.38592458777374,102.11329370366806,0.5473632076811454,12.994863366359253,0
2024-01-01 23:00:00,Compressor-2,58.3847993773104,73.47340951655723,0.40736188700184617,13.715404687075464,0
2024-01-02 00:00:00,Pump-1,74.33920201352683,104.84751571277172,0.5555512646342249,9.793137551419433,0
2024-01-02 01:00:00,Pump-1,62.889838002375434,97.78596120551997,0.4081313488513906,7.5218945949467155,0
2024-01-02 02:00:00,Pump-1,68.4816389219784,93.00945247197636,0.45826331863949155,14.191687003618318,0
2024-01-02 03:00:00,Boiler-3,75.47398671316414,76.07945399099808,0.47049100857620935,13.188884783498393,0
2024-01-02 04:00:00,Boiler-3,66.39586634716048,107.70400159854574,0.5975816719344709,11.357893975524465,0
2024-01-02 05:00:00,Boiler-3,71.15444455770175,92.00948740507133,0.5918454443942414,8.37519530212516,0
2024-01-02 06:00:00,Compressor-2,85.0629280921444,82.45124746434568,0.37542826235536153,9.901941318323926,0
2024-01-02 07:00:00,Boiler-3,69.23108130476851,56.91606680077526,0.5054934110999849,9.679279837910338,0
2024-01-02 08:00:00,Compressor-2,83.35692112065142,99.58727642424046,0.4290420145250827,10.661702609231156,0
2024-01-02 09:00:00,Compressor-2,63.702931453423815,126.58377395004617,0.37414950893246657,12.902002876262673,1
2024-01-02 10:00:00,Boiler-3,80.29804177915283,124.91888821821806,0.47829829495756293,11.758834082274806,0
2024-01-02 11:00:00,Compressor-2,89.41568620657901,93.14355615120593,0.46915172115441806,7.8452478460304835,0
2024-01-02 12:00:00,Boiler-3,50.283554998727105,90.9668190945733,0.7426716486345523,12.752992900039075,0
2024-01-02 13:00:00,Boiler-3,67.03104744529523,107.03161384112536,0.5432959825360696,10.62626428002631,1
2024-01-02 14:00:00,Pump-1,80.7707212718054,85.02421841217563,0.36223824992457626,11.374131591717832,1
2024-01-02 15:00:00,Boiler-3,72.96954613957007,104.52687849729199,0.44352259958290574,12.933081718557206,0
2024-01-02 16:00:00,Pump-1,78.71145873371309,111.49120417577035,0.6021383295429399,7.776839500972898,0
2024-01-02 17:00:00,Boiler-3,68.9601481328418,118.40399835826462,0.7088442772869925,9.928348842587074,0
2024-01-02 18:00:00,Boiler-3,75.865897874729,98.4976888528007,0.34140166877620415,8.93709089728157,0
2024-01-02 19:00:00,Pump-1,73.44322764607921,96.94489374734552,0.3120075614860955,6.864281149269088,0
2024-01-02 20:00:00,Pump-1,86.67782061659807,86.83026119865158,0.6870965175371783,10.69341995520984,0
2024-01-02 21:00:00,Boiler-3,77.54420843301213,87.5967946894021,0.5389614177370904,15.023113103168846,0
2024-01-02 22:00:00,Compressor-2,78.37602662075201,96.6028166214771,0.41317072681236333,6.319844510988494,0
2024-01-02 23:00:00,Pump-1,70.88123033877532,105.51048260224267,0.5534629086122436,9.935438777901059,0
2024-01-03 00:00:00,Compressor-2,70.12393775927507,113.70376939349875,0.23642522609831224,11.281085870149546,0
2024-01-03 01:00:00,Compressor-2,70.6744181218038,87.95231573979483,0.5003375506597161,10.246156403312362,0
2024-01-03 02:00:00,Compressor-2,78.94452142378297,122.39032853439282,0.5327821172843086,9.773743894968518,0
2024-01-03 03:00:00,Pump-1,70.79015519179737,95.93314598436147,0.5924270139537829,7.401567273108352,0
2024-01-03 04:00:00,Compressor-2,77.89774856896413,99.67949058477346,0.3986104047707462,10.465573485880327,0
2024-01-03 05:00:00,Pump-1,95.75400798645438,88.79182481278265,0.5085687161403359,8.486472045968148,0
2024-01-03 06:00:00,Compressor-2,83.71124703431693,63.63639609590587,0.4074575373940413,5.620156590042893,0
2024-01-03 07:00:00,Boiler-3,71.73976467832159,113.26068094541574,0.5255383755674317,12.389184441027462,0
2024-01-03 08:00:00,Boiler-3,87.01213922163944,111.0526584563865,0.4104653677636976,11.916771639684084,0
2024-01-03 09:00:00,Pump-1,70.91924626978448,95.7800866432268,0.45918991608397797,10.10332195370216,0
2024-01-03 10:00:00,Boiler-3,54.61875464822146,101.00486075837308,0.40041846052097707,10.458149376411406,0
2024-01-03 11:00:00,Boiler-3,64.91913689082595,107.73908826556149,0.5651136241823657,12.148636025431124,0
2024-01-03 12:00:00,Compressor-2,56.29208078974145,76.56181214670187,0.5858451116656666,10.448679313556164,0
2024-01-03 13:00:00,Pump-1,71.48486515958692,92.06420983980559,0.4765379430042586,11.80803510952263,0
2024-01-03 14:00:00,Compressor-2,75.18418379189552,111.9139701943274,0.5038237994960029,9.405035598252299,0
2024-01-03 15:00:00,Compressor-2,91.76437312275283,81.18565865246126,0.35514085853664557,12.623967477147893,0
2024-01-03 16:00:00,Compressor-2,78.26927373764163,104.40336898249944,0.4700323351993213,10.641571451865367,0
2024-01-03 17:00:00,Compressor-2,72.80899471191135,79.65127293064893,0.4949795382958255,10.388103887211749,0
2024-01-03 18:00:00,Compressor-2,83.2940558118349,106.9964497365029,0.7620793091029976,7.459877822575936,0
2024-01-03 19:00:00,Compressor-2,52.88864690992115,99.46537776553775,0.3888032974225836,10.573911708603417,0
2024-01-03 20:00:00,Compressor-2,77.35614558108566,75.77302276141737,0.6464177238752438,8.336090165011097,0
